LOWER_ARM_L,LOWER_ARM_R,LOWER_LEG_L,LOWER_LEG_R,UPPER_ARM_L,UPPER_ARM_R,UPPER_LEG_L,UPPER_LEG_R,name
13.362940002643079,13.970596045179393,15.857282650806177,15.23500259923645,14.4940544315918,15.334456523294977,18.811716481371644,19.564246220361085,01010620315
12.24986592176288,14.3685522594718,18.148807088512,16.827502387170313,15.394796147734079,15.61392994059724,21.34851733636917,22.598624890635804,01010414326
16.89700882154443,13.701522076026604,14.44059909073936,16.739527658808793,13.201429282745282,11.303547480993453,20.265991602509146,19.563697496770754,01010621358
7.6810842277435825,12.175659096653574,14.991574809698482,12.681521190004457,11.140696806526385,11.217674988722093,17.401888617299107,17.496869644389278,02020923321
13.63331915508758,14.855375538564175,14.64531846532824,13.769352289889763,15.61689976607164,12.604577900633213,15.085733879186668,17.793144252315205,02021137313
10.793079149771453,14.870787338443307,14.960336498580288,15.610399757809333,13.883506248562508,12.625439510544677,14.572057363192322,15.995517791545472,02020822350
12.11921350255103,13.851254309654346,13.998873010062153,15.596246453989316,14.842892180508203,13.575035670566292,17.587721096723087,18.60976276688826,010101023155
18.19137351102778,16.385767099589906,17.985237499820414,17.757034163032284,15.826982336505123,15.902091116146462,20.3631414175892,21.46520536003711,01010620377
11.658475409900705,14.157401763200049,16.903496899793616,16.725628077251386,11.460846489424664,9.818921669049892,18.460766992644214,19.416776364296272,02010305307
14.290885746610362,13.765112940950772,17.328052565126892,18.641415294665286,17.42824543369965,17.560655031012317,18.334719944979483,18.77852686117071,01010308315
12.792122029105123,12.197144449814298,13.836289394889302,14.004750572586959,14.412753848389602,12.730372615647775,17.67666799857876,17.682980199263433,01010413309
16.888621914932077,16.344472606721858,21.095480788242952,22.833537387065867,17.526821470965103,13.928728676425644,24.65807394290245,24.355850710690152,02021138312
14.36832772400944,13.863939405247644,16.316824166565215,15.3786597461712,13.38683099395783,13.598179413213174,17.818952473377607,19.697315283192758,01010515306
14.102038259515767,13.011986462993312,16.03480259808148,15.062483409356295,15.74973365506717,16.145004316392406,19.487633800446197,19.005983585983053,01010621373
15.694670542628275,18.446851192391268,17.558399176667532,15.627186192124013,17.205999966492858,14.006218055467974,18.119594309939487,19.119110757172095,010106193129
10.114737600795001,12.491030170984766,13.022795244004596,14.027239909206013,13.220352210286238,9.07680908071422,20.436562472060835,19.047651026094275,02010101301
16.70111748892745,17.849905035459653,19.063941386609024,19.902851294632733,16.897063174638795,16.360456386787163,21.41973158561417,23.014255579321222,02010409347
14.715546488332002,15.474196084395292,18.836631753713664,18.76566054882538,17.440218218278133,15.060529738465034,19.41694334634324,20.204244402907225,01010412323
8.767697832657147,12.225106968041331,12.714420936117909,12.748397051049103,11.125282271221124,9.032080367559562,15.85516736323366,15.785085316754019,010103083111
12.368795995457958,12.412801954809838,15.541943985982794,12.33345807510588,15.599119319022583,14.219298750214788,16.446726294442104,18.752529221001918,02010305323
13.512245472032534,11.145868354095459,16.003990436412696,17.01734513142046,16.394802908591117,10.475697771862489,20.703139921244954,19.689466256059845,02020924303
11.101584290791275,7.921608382013103,13.925051607904162,15.583439706444606,9.749175988184613,9.923644767773267,17.533167143864556,16.744406919602888,02021241316
15.977126862995743,14.394083449034726,23.5151962508153,20.317174886169155,16.439648852570087,16.665266515971712,20.660636553065068,23.28600166958517,02020614314
15.348970253441662,14.979382658792208,20.289110451457805,19.698155698868216,15.833326139279635,16.580594911289037,20.863159229416933,20.26706978687249,01010516316
16.58180276435574,13.167046093983515,13.395163394599823,13.511350103773946,18.117285043843694,17.51678180889432,18.53000044423438,19.337887490392536,02021034352
12.049109362148299,11.739181097715456,12.205693349873279,13.964093071505555,15.612652255705214,15.630766909268095,16.1034747124403,17.42061063267744,01010414355
15.200130666247091,15.48303619724619,15.757585694694146,18.61402847652133,15.658443526662944,15.212086729272453,19.76640749911721,19.787978404712405,02010408326
10.481575755030272,11.287935002664645,14.705878207382485,13.199050142897166,14.299843348166657,11.936721568183978,18.678296404365934,20.869302728927536,010101023104
18.01468804329935,15.890476776533555,16.590383222612555,15.424845545185164,17.055062552761363,17.39199357436992,20.331696000463634,21.288928970911822,01010620355
11.358410698461975,13.765052176801223,18.442151155700298,16.337123382012297,13.355881839919936,11.524520860582971,14.79015579312452,16.685514218160776,01010621309
8.158379869284596,12.336105223434624,12.706534599993217,15.779746604701614,12.683785092254091,11.166335045481222,16.8024674083742,18.9662384733882,02010510349
14.093009073753382,15.933330858707922,16.939673513407893,16.36447945156773,16.800225720481432,13.88111853931319,19.71315114960555,21.005242681218643,02021138320
10.967803861527596,13.989111934782018,18.74284095803393,19.278829948757227,13.48400573952699,14.966636780576819,21.172168968622362,21.351117318454815,02020614316
12.896448928765633,12.488233168602695,12.619919316663225,13.30472282294055,15.010452014931069,10.05438011184244,16.604290695107103,18.079650207360626,01010412388
14.305992014015672,13.877308155001687,19.015168344174356,20.872006667449348,16.66602978866553,12.78415955954916,22.95796805089,20.896543203373856,01010619345
14.177148097450223,14.997680458173663,15.337066801052723,16.50848078286745,14.735412048309275,14.28962151899512,20.44846502713633,22.30897957073568,02010307304
14.559251259558978,15.707548173812995,20.235399320938456,19.786580973252224,15.067451101849683,11.28327329617822,20.78538342839414,22.02773417876049,02020617317
14.932362247582228,13.267412220379853,16.951120065050237,16.69584592696586,12.396304591414522,14.33902101844318,20.29925253806542,21.23472054148061,02020616318
13.882591071656453,13.87609029953415,17.806213449005547,13.834494172105016,16.99028509038276,14.259840285360964,22.228300538575198,25.568348214961954,02021139323
15.543934242313355,17.50157351100456,16.817743829954363,18.598293457333824,13.809726567568633,11.687844464239566,22.15599043682365,21.442006615794735,01010308368
12.56018616253999,14.34085972559463,16.236326792648658,15.850049871150373,14.469575234816542,10.658748899889288,18.834872207984763,18.550805048086286,01010619301
12.455770050536056,13.941679291204446,11.960374048314621,13.049609095989608,14.426391685417595,11.526205836606843,14.753090482707771,13.453043797987064,010106193166
13.728217392150645,15.527529865512177,18.264330157531738,20.846907304874954,12.9903116724534,13.163429992009462,19.935629488895504,19.61819621931868,02020925315
15.426932854543738,14.643667213715391,14.892446121449671,16.270559002138576,13.857797478305141,13.307572100297612,17.315291400095205,16.38019557194282,01010620376
12.166323815792602,15.121470352800497,17.6166990583553,17.51212297470882,15.87790929783451,12.342949013190594,21.229700136632403,21.084611144301963,01010204343
15.197995678253386,13.942462765454215,17.041030843999668,15.518422364418548,15.187018282345408,15.745480132503355,17.217687322204323,18.26567904636073,01010309301
10.479600793291675,13.769817086925968,18.161830460327515,18.762402266475203,10.641050669944796,6.789720360141062,18.25109704633986,18.664857909119622,01010619304
9.888896308692733,12.793772969179516,19.178453220988708,17.084827511919364,12.0931425899151,11.384492075018136,15.99214306904979,18.12242477612577,02020925302
12.54069499722116,11.084819131891372,11.547133175265527,15.043348951562818,15.026391068270327,10.945890376091981,17.384674898858513,12.703498937845877,01010308382
12.608639435388673,15.98245248266956,23.01988899807893,19.505537542931023,16.502266296598993,15.588255787941467,22.08923004233836,24.837036985476875,02021135323
14.089845024105172,18.07940495871488,21.425037913538272,21.83084708166944,17.36220862431689,17.10895964450676,23.044157998926558,23.940852946687023,01010207304
11.42447561655482,11.6173186436685,16.457471146027085,15.945262642249823,17.18600216117225,15.059143842821925,16.607368744591046,16.52138000833125,010101023116
16.784106342509833,17.846348761428366,21.189987542118615,19.348825859904263,16.141939092831713,15.611163995369868,22.005000151077496,23.583026337686828,02020615306
10.363363456324102,14.939072992628846,14.235957205655025,16.755675956186987,11.735236838393185,8.878917975365864,18.28393084096563,19.483563298279453,02021137322
12.009328179022502,10.259558780384571,18.973344006575726,19.0663186315888,14.226951477767061,11.190930371429662,20.134873064200885,21.5763449280464,02021556304
14.693625179986912,16.66696532098851,19.222949282213655,19.555732737909572,15.641584232410722,16.871605868830624,20.727159182972386,22.970022700128055,01010204374
14.15265764957394,13.228412433596423,20.611912385606605,19.38501940365997,17.874031274374758,12.808929540870789,18.543848287949007,20.281091118005502,01010413317
15.432720528313178,15.50491010151235,19.979617872759036,20.631612915407512,16.973109327267693,15.982668491444754,22.651442690730565,23.563523338951626,02021030308
15.020462133075023,14.824041055394373,21.530169841188677,24.40364102301696,13.604725719176873,10.652224449098581,21.6789258610884,19.555619601890573,01010204367
9.093961373135901,9.040875276834228,18.395470332280293,16.026728077554218,12.204833040561383,12.080949724083695,17.16160246932008,20.1319464483146,01010308391
16.857981417237408,18.035812888837334,19.190292781694883,17.973704600227617,16.880910543402727,12.526932242576502,19.717312581796595,23.95038805331521,02021029318-
13.295290335910313,15.025293119434636,19.178868995308,19.94415403465561,16.73232528691197,15.797814899195577,17.658206518026887,19.516276648316538,02021557320
17.164196296941245,16.348377445796917,18.415861654970303,18.604194606688957,16.159694880151513,12.695349982455774,17.54922592874303,20.488546506390286,02021027327
13.76416706030721,14.007531436218537,17.45108142226906,17.49640840420865,14.29138757977468,14.774437962619254,19.618844651827576,19.628642012309285,02021028302
14.829112200720713,15.186108128739763,21.33218389073423,19.735041514212597,13.794637390539597,14.006077969966617,24.041977276772567,23.895108413604593,02020616306
14.759877184155602,17.925787999140486,16.996780298127387,15.957286558525805,16.254929148534654,13.958321633601955,19.241236120359495,22.374058013979287,01010414314
14.674957584316399,13.611430958008452,19.965569184423522,17.851285500571414,11.97363457678539,11.898784721957,20.943093934271243,22.389492300975103,01010101333
13.208938808962573,12.71050656551196,19.35233752438647,18.535291609024675,15.39324873340428,11.666111987319452,19.394721454164756,21.894019070340402,02021557314
12.146562582560419,13.503381322193807,18.07280069961584,18.952753271358954,14.312590843821393,14.981891719584178,21.861609891641653,20.655778364502904,01010101366
10.610180500667283,14.88278942785062,17.389658361780715,18.4705261337193,12.527791903337448,13.663123021780393,23.20929821863714,22.155966546157206,01010621313
12.757522269916063,12.828185799989711,16.59857003217561,18.186476069067513,14.66211709363426,13.755492036294305,16.27358516736683,18.022876706227283,02021033336
14.534935488757966,17.479937613142667,18.276302923495358,17.0861567504495,15.002426511056056,14.12930589313315,20.19400293527059,21.086447794682357,01010207389
13.743013145149375,14.563620968690534,20.44572211802601,19.287238588539285,13.22745861883957,14.859704175841353,19.753674126256787,22.944487247344465,01010517339
13.181473776672911,13.622992256618533,17.784100826918216,19.632157861341632,15.370832015332788,15.786893121974654,21.341925505138875,22.207531033077306,02020614325
11.998224784798635,15.709714788875722,17.88255454109649,17.306960250128498,14.269714142444812,10.599411174403748,19.465596545350078,20.258633467554752,01010310360
13.26049196107773,16.771403475698712,14.580641394792783,14.666581747003306,15.628535613309614,13.664483193158695,15.664481413773759,16.168140312837036,01010621357
14.371764049582364,15.214568117048108,17.794028072838323,20.477758527550023,14.127533941816708,13.16534457423899,21.463817136191075,19.67095577315416,02010409325
15.334228368169958,14.407371626560947,15.516539648613392,14.90908561841866,16.882945358500326,14.485943648153196,21.43944544703484,20.598448305552996,01010518322
15.102882302485488,16.14580106163779,20.75026192037085,19.876687365593853,13.555099095986655,11.014301453057561,20.468568744929353,21.475394867120844,01010310309
12.459231678615659,12.178288856904576,15.335979013788862,14.13077358908254,13.995274161604707,11.385707302200924,15.95887310007464,16.22460634854643,010101023149
16.39941242268478,14.77383513463418,17.67064119968479,16.361244827721677,17.60530661286236,14.802095853201697,19.405044484715248,20.844287463265093,02020924301
13.335979611760129,13.659129027483921,14.458847847278035,14.639864109956997,13.656222991283151,11.931255623169017,19.598492380647105,18.740243455056213,02021030310
11.057222982870949,12.828974737196726,12.5616872337527,14.396380767830538,16.320436265561522,12.092018414658646,15.999996295396341,17.073847068931055,02010513309
12.78554111095798,15.746753610603808,18.577229662728417,14.972744296176133,15.042470382044801,15.571408074960782,17.094862337126116,22.97319394956859,02021027305
15.826932722116567,15.529109408070626,15.70335018839739,15.379119881134839,15.845167003620448,14.171328487458082,21.71325741626642,20.609925930721513,01010205315
17.221472199931142,17.323882455718415,20.216415976713492,17.9494464859093,17.46830631999309,14.525671723634495,23.109319167011876,21.814606244655334,01010620378
13.172050688463456,14.76725343906992,14.022681114260749,15.824565261996574,15.644652282974398,12.868926853351805,17.90962268811649,18.69091418214,010101023156
12.646421412102253,13.707499506509377,17.09705789896647,15.085756469658413,13.338777980333273,14.140504016673937,16.474089845998805,18.640498681988138,02010510335
15.96985347538626,14.758874060468285,16.55554805238473,19.64738679457024,15.920085642842762,14.237955961100175,18.873818888620217,18.875156535583567,02021555310
13.770364841789844,12.687999696152332,16.13255981854221,21.642649387784772,13.776097382981165,14.300762917485539,20.352192316740602,18.923524756632432,010101033115
16.464207670136517,14.219688850978727,18.390629751684976,19.36063111703581,16.480400250290174,15.384970553029756,22.644311373130844,21.872822454773416,02021135312
14.23559174909243,13.941133706221377,15.702905010729006,13.502402460188941,15.60592637805027,13.068491609635336,16.429843346856863,18.417643683584277,02021240330
17.375596051886863,16.38527045518674,16.222012500063215,16.22639636186197,12.238629636173124,14.877662617363763,18.756274046033543,21.009306844288684,01010621351
16.946613561323286,16.160735364165124,19.518004815881234,19.760597408639445,17.494319750247556,12.10339720812158,24.59324729356509,22.460786933230313,02021139321
11.95704749345587,9.108539363030218,15.822616944286626,12.424838164938516,16.910188338558076,14.251536558449532,14.460266568715792,19.349865468362026,01010206366
12.555108513185132,12.864808839004331,15.807596296076591,17.514737115586072,14.022836733479739,14.777407584047657,20.027520539739086,23.9183913110968,02010510309
13.154533766759348,15.162275691834607,22.170995468452126,19.912188636291223,14.97393764686779,14.409358807065141,18.29340979366297,21.079890664084623,01010310354
7.980222209670503,13.910628840188647,14.648266691479598,16.641951597221308,12.66327649849177,8.443729831167197,20.888765573039574,18.025383800889717,010101013162
11.69132409563943,16.44007942250168,20.45535451188588,21.320473811619397,15.645030312857466,10.983415729782033,19.642338160854965,20.53727469386457,02021556328
11.336052202054663,11.13845502479134,13.270112670481247,15.350118692076997,11.190708037952373,10.919414299425965,14.238170827986982,15.16711567908164,010106213124
14.351170448004849,14.356386544281927,20.76031028312318,19.654937674541223,14.609537030561583,16.525741496162986,20.263532393178913,21.23230339600194,01010620350
12.76916203003115,14.864116657289104,15.502467948410251,16.48844092820602,18.40467825184024,13.927543573100257,20.602302138932142,19.89070158769067,010101013103
9.178520637036454,11.238962293096945,13.1649637859296,13.151444239105443,13.45561857227533,8.803494809555206,16.051951660431953,17.095754489264987,01010515321
14.66747304129167,15.243934470167952,19.8058851728872,20.676104302899024,13.730412500356168,11.088764047945636,21.040872943554465,20.89937557146259,02021555309
11.402193217239445,13.219415733225862,16.6286870678562,11.747341115591063,15.071679040942284,12.795794712107497,19.519939947781552,20.89139643203774,01010205302
13.924096899296016,14.285232872062526,18.137072739054194,18.41728692315783,13.703105283989025,12.83835601030468,18.618586868010148,20.275915934010705,01010619336
9.668570897765784,10.059018093590689,13.885670267417295,17.693841510535115,13.351788784353111,11.854128319614436,19.758989219617344,20.300924052490604,02010409342
14.030098910221604,14.987030589682407,14.692101442786015,16.063870724159923,15.401858716021103,13.390713892166923,18.658936231302132,19.72336464124738,01010620348
12.386395437028497,13.857050188756787,17.09813297934899,17.96016893877951,12.617144664918762,15.502151254163564,18.969833503731003,22.755037609818228,02010510302
15.566685528051092,15.7853973910104,15.406055324622757,15.252500922718157,14.852633507511248,13.901110346400685,20.77784818610865,21.86845311725365,02021027311
10.184054191179897,11.279041569819567,15.78108339568133,13.080118814886909,11.447343186057495,10.243235666051287,15.189911935639236,16.271752508132664,02021241306
15.003344016510873,14.897660938356394,17.43921617162907,19.823547997265514,14.144778734036212,13.775180772671932,21.7396903434571,21.108310750233507,02020618308
13.701424209321067,13.164501725605149,16.212727075243393,16.162985276300265,15.423003191913915,11.658069119465132,19.471679808429748,20.429550724912612,010106193135
7.904003244307111,2.6063034572356574,19.721184588340158,18.019569170518444,15.90611834566436,11.614223690690364,22.1627263172704,24.805559963796295,02021030305
13.746641823041095,15.135308869991466,17.956949335849455,17.413079638143948,13.329334037760521,14.527956976268827,15.756961078614154,18.87400290298631,01010619328
14.277187530864989,14.649855037646127,17.275308222471278,16.57724656432201,15.099807188091352,14.389003545448412,17.90197692246566,20.61120268308343,01010204336
11.804491374746949,13.66344868929038,17.38385938052509,18.03601463056698,15.928490120661596,11.458405457311214,18.31150633524225,19.057053908258293,02020924310
11.462310501837274,11.942642626063336,13.07046155745237,13.72107779527271,14.085293374348074,12.501132149866272,15.84315673286166,16.894162734330973,01010308379
15.983504504078914,17.132628275417566,17.497669689133303,19.95817767715343,18.842306884702136,16.642704499843425,20.900803889294945,23.658760221730187,01010309308
8.68960883772765,7.8244574678992365,16.39840078181332,15.684197989541062,11.88548065075325,10.512277004282474,19.38488133077094,19.29280768556784,02010203313
